index,Weight,Source,Target
"铜陵市,池州市",77,铜陵市,池州市
"南充市,广安市",77,南充市,广安市
"北京市,乌鲁木齐市",77,北京市,乌鲁木齐市
"南充市,达州市",77,南充市,达州市
"大理白族自治州,临沧市",77,大理白族自治州,临沧市
"北京市,福州市",77,北京市,福州市
"临沂市,上海市",77,临沂市,上海市
"杭州市,长沙市",77,杭州市,长沙市
"上海市,舟山市",77,上海市,舟山市
"温州市,昆明市",77,温州市,昆明市
"宁波市,东莞市",77,宁波市,东莞市
"上海市,贵阳市",77,上海市,贵阳市
"扬州市,宿迁市",77,扬州市,宿迁市
"昆明市,成都市",77,昆明市,成都市
"攀枝花市,达州市",77,攀枝花市,达州市
"运城市,天津市",77,运城市,天津市
"重庆市,凉山彝族自治州",77,重庆市,凉山彝族自治州
"惠州市,河源市",76,惠州市,河源市
"绍兴市,天津市",76,绍兴市,天津市
"宜昌市,荆州市",76,宜昌市,荆州市
"黄山市,合肥市",76,黄山市,合肥市
"临沂市,济宁市",76,临沂市,济宁市
"内江市,自贡市",76,内江市,自贡市
"重庆市,资阳市",76,重庆市,资阳市
"泉州市,黔西南布依族苗族自治州",76,泉州市,黔西南布依族苗族自治州
"北京市,开封市",76,北京市,开封市
"温州市,遵义市",76,温州市,遵义市
"长沙市,成都市",76,长沙市,成都市
"抚顺市,大连市",76,抚顺市,大连市
"驻马店市,漯河市",76,驻马店市,漯河市
"苏州市,成都市",76,苏州市,成都市
"上饶市,广州市",76,上饶市,广州市
"大连市,巴音郭楞蒙古自治州",76,大连市,巴音郭楞蒙古自治州
"宿州市,上海市",76,宿州市,上海市
"石家庄市,张家口市",75,石家庄市,张家口市
"青岛市,阿克苏地区",75,青岛市,阿克苏地区
"周口市,商丘市",75,周口市,商丘市
"海南藏族自治州,海北藏族自治州",75,海南藏族自治州,海北藏族自治州
"乌鲁木齐市,阿克苏地区",75,乌鲁木齐市,阿克苏地区
"昆明市,海西蒙古族藏族自治州",75,昆明市,海西蒙古族藏族自治州
"德州市,重庆市",75,德州市,重庆市
"保山市,新疆维吾尔自治区",75,保山市,新疆维吾尔自治区
"宁波市,湘西土家族苗族自治州",75,宁波市,湘西土家族苗族自治州
"保山市,德宏傣族景颇族自治州",75,保山市,德宏傣族景颇族自治州
"驻马店市,南阳市",75,驻马店市,南阳市
"太原市,北京市",75,太原市,北京市
"上饶市,宁波市",75,上饶市,宁波市
"恩施土家族苗族自治州,湘西土家族苗族自治州",75,恩施土家族苗族自治州,湘西土家族苗族自治州
"重庆市,丽江市",75,重庆市,丽江市
"安庆市,上海市",75,安庆市,上海市
"温州市,合肥市",75,温州市,合肥市
"北京市,银川市",75,北京市,银川市
"唐山市,石家庄市",75,唐山市,石家庄市
"宿迁市,无锡市",75,宿迁市,无锡市
"佛山市,泉州市",74,佛山市,泉州市
"杭州市,阜阳市",74,杭州市,阜阳市
"福州市,成都市",74,福州市,成都市
"邵阳市,铜仁市",74,邵阳市,铜仁市
"滁州市,苏州市",74,滁州市,苏州市
"广州市,驻马店市",74,广州市,驻马店市
"黄山市,兴安盟",74,黄山市,兴安盟
"深圳市,玉林市",74,深圳市,玉林市
"淮安市,扬州市",74,淮安市,扬州市
"成都市,苏州市",74,成都市,苏州市
"泉州市,南宁市",74,泉州市,南宁市
"泰州市,镇江市",74,泰州市,镇江市
"广州市,桂林市",74,广州市,桂林市
"邯郸市,巴音郭楞蒙古自治州",74,邯郸市,巴音郭楞蒙古自治州
"上海市,石家庄市",74,上海市,石家庄市
"常德市,重庆市",74,常德市,重庆市
"鹰潭市,重庆市",74,鹰潭市,重庆市
"丽江市,迪庆藏族自治州",74,丽江市,迪庆藏族自治州
"台州市,无锡市",74,台州市,无锡市
"上海市,宁德市",73,上海市,宁德市
"喀什地区,乌鲁木齐市",73,喀什地区,乌鲁木齐市
"济南市,北京市",73,济南市,北京市
"襄阳市,随州市",73,襄阳市,随州市
"深圳市,无锡市",73,深圳市,无锡市
"通化市,吉林市",73,通化市,吉林市
"白山市,长春市",73,白山市,长春市
"盘锦市,酒泉市",73,盘锦市,酒泉市
"深圳市,株洲市",73,深圳市,株洲市
"齐齐哈尔市,兴安盟",73,齐齐哈尔市,兴安盟
"邵阳市,怀化市",73,邵阳市,怀化市
"广州市,沈阳市",73,广州市,沈阳市
"泉州市,南平市",73,泉州市,南平市
"大理白族自治州,迪庆藏族自治州",73,大理白族自治州,迪庆藏族自治州
"汕头市,佛山市",73,汕头市,佛山市
"池州市,合肥市",73,池州市,合肥市
"内江市,广州市",73,内江市,广州市
"北京市,兰州市",73,北京市,兰州市
"三明市,宁波市",72,三明市,宁波市
"孝感市,伊犁哈萨克自治州",72,孝感市,伊犁哈萨克自治州
"成都市,日喀则市",72,成都市,日喀则市
"阜阳市,宁波市",72,阜阳市,宁波市
"合肥市,北京市",72,合肥市,北京市
"哈尔滨市,双鸭山市",72,哈尔滨市,双鸭山市
"哈尔滨市,青岛市",72,哈尔滨市,青岛市
"益阳市,株洲市",72,益阳市,株洲市
"钦州市,重庆市",72,钦州市,重庆市
"重庆市,巴音郭楞蒙古自治州",72,重庆市,巴音郭楞蒙古自治州
"潍坊市,日照市",72,潍坊市,日照市
"潍坊市,淄博市",72,潍坊市,淄博市
"九江市,温州市",72,九江市,温州市
"衡阳市,株洲市",72,衡阳市,株洲市
"重庆市,绵阳市",72,重庆市,绵阳市
"苏州市,西安市",72,苏州市,西安市
"海口市,重庆市",72,海口市,重庆市
"成都市,大理白族自治州",72,成都市,大理白族自治州
"长沙市,张家界市",72,长沙市,张家界市
"张掖市,海北藏族自治州",72,张掖市,海北藏族自治州
"郑州市,深圳市",72,郑州市,深圳市
"天津市,成都市",72,天津市,成都市
"厦门市,深圳市",72,厦门市,深圳市
"常州市,扬州市",72,常州市,扬州市
"宿州市,蚌埠市",72,宿州市,蚌埠市
"鄂州市,黄石市",72,鄂州市,黄石市
"西安市,广州市",71,西安市,广州市
"温州市,九江市",71,温州市,九江市
"滁州市,上海市",71,滁州市,上海市
"深圳市,柳州市",71,深圳市,柳州市
"杭州市,南通市",71,杭州市,南通市
"安庆市,重庆市",71,安庆市,重庆市
"秦皇岛市,延边朝鲜族自治州",71,秦皇岛市,延边朝鲜族自治州
"邵阳市,广州市",71,邵阳市,广州市
"福州市,东莞市",71,福州市,东莞市
"湖州市,绍兴市",71,湖州市,绍兴市
"沈阳市,延边朝鲜族自治州",71,沈阳市,延边朝鲜族自治州
"保定市,天津市",71,保定市,天津市
"承德市,锡林郭勒盟",71,承德市,锡林郭勒盟
"三明市,无锡市",71,三明市,无锡市
"苏州市,宿州市",71,苏州市,宿州市
"盘锦市,锦州市",71,盘锦市,锦州市
"长春市,天津市",71,长春市,天津市
"东莞市,汕头市",71,东莞市,汕头市
"杭州市,天津市",71,杭州市,天津市
"温州市,黔东南苗族侗族自治州",71,温州市,黔东南苗族侗族自治州
"上海市,信阳市",71,上海市,信阳市
"资阳市,绵阳市",71,资阳市,绵阳市
"深圳市,遵义市",71,深圳市,遵义市
"广州市,温州市",71,广州市,温州市
"大同市,乌兰察布市",70,大同市,乌兰察布市
"邢台市,天津市",70,邢台市,天津市
"晋中市,吕梁市",70,晋中市,吕梁市
"滨州市,济南市",70,滨州市,济南市
"吐鲁番市,乌鲁木齐市",70,吐鲁番市,乌鲁木齐市
"商丘市,开封市",70,商丘市,开封市
"泰州市,南京市",70,泰州市,南京市
"上海市,蚌埠市",70,上海市,蚌埠市
"苏州市,信阳市",70,苏州市,信阳市
"东营市,滨州市",70,东营市,滨州市
"松原市,四平市",70,松原市,四平市
"承德市,北京市",70,承德市,北京市
"佛山市,长沙市",70,佛山市,长沙市
"福州市,黔西南布依族苗族自治州",70,福州市,黔西南布依族苗族自治州
"延边朝鲜族自治州,长春市",70,延边朝鲜族自治州,长春市
"重庆市,温州市",70,重庆市,温州市
"齐齐哈尔市,佳木斯市",70,齐齐哈尔市,佳木斯市
"常州市,黔东南苗族侗族自治州",70,常州市,黔东南苗族侗族自治州
"上海市,连云港市",70,上海市,连云港市
"济南市,东营市",70,济南市,东营市
"韶关市,深圳市",70,韶关市,深圳市
"玉林市,北海市",70,玉林市,北海市
"绍兴市,湖州市",70,绍兴市,湖州市
"上海市,长春市",69,上海市,长春市
"保定市,博尔塔拉蒙古自治州",69,保定市,博尔塔拉蒙古自治州
"辽阳市,呼伦贝尔市",69,辽阳市,呼伦贝尔市
"成都市,东莞市",69,成都市,东莞市
"宜春市,东莞市",69,宜春市,东莞市
"常州市,宿迁市",69,常州市,宿迁市
"深圳市,哈尔滨市",69,深圳市,哈尔滨市
"成都市,绍兴市",69,成都市,绍兴市
"上海市,泉州市",69,上海市,泉州市
"文山壮族苗族自治州,巴音郭楞蒙古自治州",69,文山壮族苗族自治州,巴音郭楞蒙古自治州
"黄冈市,深圳市",69,黄冈市,深圳市
"南昌市,上海市",69,南昌市,上海市
"桂林市,重庆市",69,桂林市,重庆市
"常州市,连云港市",69,常州市,连云港市
"杭州市,黄山市",69,杭州市,黄山市
"大连市,北京市",69,大连市,北京市
"吐鲁番市,新疆维吾尔自治区",69,吐鲁番市,新疆维吾尔自治区
"连云港市,无锡市",69,连云港市,无锡市
"武汉市,成都市",69,武汉市,成都市
"苏州市,郑州市",69,苏州市,郑州市
"泉州市,湘西土家族苗族自治州",69,泉州市,湘西土家族苗族自治州
"连云港市,淮安市",69,连云港市,淮安市
"郑州市,武汉市",69,郑州市,武汉市
"成都市,武汉市",69,成都市,武汉市
"内江市,资阳市",69,内江市,资阳市
"定西市,兰州市",69,定西市,兰州市
"嘉兴市,南京市",69,嘉兴市,南京市
"宁波市,巴音郭楞蒙古自治州",69,宁波市,巴音郭楞蒙古自治州
"吉安市,深圳市",69,吉安市,深圳市
"亳州市,宁波市",69,亳州市,宁波市
"鹰潭市,淄博市",69,鹰潭市,淄博市
"咸阳市,宝鸡市",68,咸阳市,宝鸡市
"绍兴市,深圳市",68,绍兴市,深圳市
"广州市,株洲市",68,广州市,株洲市
"南昌市,黔东南苗族侗族自治州",68,南昌市,黔东南苗族侗族自治州
"绵阳市,广元市",68,绵阳市,广元市
"上海市,呼伦贝尔市",68,上海市,呼伦贝尔市
"沈阳市,哈尔滨市",68,沈阳市,哈尔滨市
"南昌市,南宁市",68,南昌市,南宁市
"长沙市,黔南布依族苗族自治州",68,长沙市,黔南布依族苗族自治州
"宁波市,丽水市",68,宁波市,丽水市
"铜仁市,重庆市",68,铜仁市,重庆市
"杭州市,九江市",68,杭州市,九江市
"安顺市,普洱市",68,安顺市,普洱市
"邵阳市,东莞市",68,邵阳市,东莞市
"邵阳市,深圳市",68,邵阳市,深圳市
"北京市,丽江市",68,北京市,丽江市
"杭州市,西安市",68,杭州市,西安市
"南宁市,梧州市",68,南宁市,梧州市
"北京市,吉林市",68,北京市,吉林市
"重庆市,巴中市",68,重庆市,巴中市
"巴彦淖尔市,包头市",68,巴彦淖尔市,包头市
"东莞市,遵义市",68,东莞市,遵义市
"新余市,哈尔滨市",68,新余市,哈尔滨市
"北京市,齐齐哈尔市",68,北京市,齐齐哈尔市
"深圳市,桂林市",68,深圳市,桂林市
"长春市,大连市",68,长春市,大连市
"东莞市,达州市",68,东莞市,达州市
"重庆市,金华市",68,重庆市,金华市
"福州市,苏州市",68,福州市,苏州市
"金华市,湖州市",67,金华市,湖州市
"东莞市,厦门市",67,东莞市,厦门市
"宁波市,北京市",67,宁波市,北京市
"阳江市,东莞市",67,阳江市,东莞市
"保定市,唐山市",67,保定市,唐山市
"衡水市,沧州市",67,衡水市,沧州市
"安阳市,巴音郭楞蒙古自治州",67,安阳市,巴音郭楞蒙古自治州
"徐州市,枣庄市",67,徐州市,枣庄市
"湘潭市,娄底市",67,湘潭市,娄底市
"临沂市,枣庄市",67,临沂市,枣庄市
"广州市,无锡市",67,广州市,无锡市
"黔东南苗族侗族自治州,黔南布依族苗族自治州",67,黔东南苗族侗族自治州,黔南布依族苗族自治州
"嘉兴市,成都市",67,嘉兴市,成都市
"德宏傣族景颇族自治州,伊犁哈萨克自治州",67,德宏傣族景颇族自治州,伊犁哈萨克自治州
"深圳市,南充市",67,深圳市,南充市
"太原市,呼伦贝尔市",67,太原市,呼伦贝尔市
"上海市,安庆市",67,上海市,安庆市
"钦州市,北海市",67,钦州市,北海市
"成都市,海口市",67,成都市,海口市
"北京市,德州市",67,北京市,德州市
"温州市,荆州市",67,温州市,荆州市
"泸州市,宜宾市",67,泸州市,宜宾市
"重庆市,拉萨市",67,重庆市,拉萨市
"盐城市,伊犁哈萨克自治州",67,盐城市,伊犁哈萨克自治州
"内江市,泸州市",66,内江市,泸州市
"朔州市,大同市",66,朔州市,大同市
"荆门市,荆州市",66,荆门市,荆州市
"枣庄市,徐州市",66,枣庄市,徐州市
"长沙市,南昌市",66,长沙市,南昌市
"合肥市,淮北市",66,合肥市,淮北市
"乌海市,巴彦淖尔市",66,乌海市,巴彦淖尔市
"石家庄市,廊坊市",66,石家庄市,廊坊市
"漯河市,周口市",66,漯河市,周口市
"嘉兴市,黔西南布依族苗族自治州",66,嘉兴市,黔西南布依族苗族自治州
"深圳市,荆州市",66,深圳市,荆州市
"成都市,孝感市",66,成都市,孝感市
"嘉兴市,武汉市",66,嘉兴市,武汉市
"拉萨市,山南市",66,拉萨市,山南市
"广州市,永州市",66,广州市,永州市
"广州市,金华市",66,广州市,金华市
"绍兴市,温州市",66,绍兴市,温州市
"通辽市,兴安盟",66,通辽市,兴安盟
"武汉市,南宁市",66,武汉市,南宁市
"阜阳市,苏州市",66,阜阳市,苏州市
"深圳市,金华市",66,深圳市,金华市
"广州市,合肥市",66,广州市,合肥市
"昆明市,贵阳市",66,昆明市,贵阳市
"泰安市,临沂市",66,泰安市,临沂市
"鹰潭市,上海市",66,鹰潭市,上海市
"昆明市,黔东南苗族侗族自治州",66,昆明市,黔东南苗族侗族自治州
"广州市,郴州市",66,广州市,郴州市
"广州市,大连市",66,广州市,大连市
"深圳市,怀化市",66,深圳市,怀化市
"大理白族自治州,楚雄彝族自治州",66,大理白族自治州,楚雄彝族自治州
"海口市,深圳市",66,海口市,深圳市
"杭州市,济南市",66,杭州市,济南市
"铜川市,兴安盟",66,铜川市,兴安盟
"天津市,深圳市",65,天津市,深圳市
"北京市,芜湖市",65,北京市,芜湖市
"宁德市,重庆市",65,宁德市,重庆市
"汕头市,重庆市",65,汕头市,重庆市
"临沂市,重庆市",65,临沂市,重庆市
"广州市,南京市",65,广州市,南京市
"北京市,乌兰察布市",65,北京市,乌兰察布市
"泉州市,东莞市",65,泉州市,东莞市
"重庆市,西双版纳傣族自治州",65,重庆市,西双版纳傣族自治州
"北京市,威海市",65,北京市,威海市
"洛阳市,重庆市",65,洛阳市,重庆市
"深圳市,云浮市",65,深圳市,云浮市
"保定市,廊坊市",65,保定市,廊坊市
"台州市,郑州市",65,台州市,郑州市
"重庆市,大理白族自治州",65,重庆市,大理白族自治州
"青岛市,淄博市",65,青岛市,淄博市
"苏州市,深圳市",65,苏州市,深圳市
"重庆市,新疆维吾尔自治区",65,重庆市,新疆维吾尔自治区
"唐山市,承德市",65,唐山市,承德市
"温州市,厦门市",65,温州市,厦门市
"天津市,呼伦贝尔市",65,天津市,呼伦贝尔市
"广州市,梧州市",65,广州市,梧州市
"徐州市,扬州市",65,徐州市,扬州市
"临汾市,北京市",65,临汾市,北京市
"西安市,郑州市",65,西安市,郑州市
"遂宁市,绵阳市",65,遂宁市,绵阳市
"湛江市,呼伦贝尔市",64,湛江市,呼伦贝尔市
"包头市,巴彦淖尔市",64,包头市,巴彦淖尔市
"淮北市,合肥市",64,淮北市,合肥市
"鹤岗市,双鸭山市",64,鹤岗市,双鸭山市
"廊坊市,沧州市",64,廊坊市,沧州市
"武汉市,南昌市",64,武汉市,南昌市
"咸阳市,渭南市",64,咸阳市,渭南市
"鹤岗市,哈尔滨市",64,鹤岗市,哈尔滨市
"铜川市,渭南市",64,铜川市,渭南市
"广州市,怀化市",64,广州市,怀化市
"漳州市,上海市",64,漳州市,上海市
"金昌市,重庆市",64,金昌市,重庆市
"温州市,天津市",64,温州市,天津市
"南昌市,新余市",64,南昌市,新余市
"海口市,广州市",64,海口市,广州市
"北京市,临沂市",64,北京市,临沂市
"重庆市,三亚市",64,重庆市,三亚市
"烟台市,牡丹江市",64,烟台市,牡丹江市
